Date;RedCode;Country;AvRating;Tier;Currency;DocClause;RunningCoupon;PrimaryCoupon;Tenor;convspread;bondspread;;;;Data;spread
10/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01160947;1,64;;;;30/08/2022;1,634
11/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01159064;1,72;;;;31/08/2022;1,654
12/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01175788;1,778;;;;01/09/2022;1,693
13/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01178356;1,739;;;;02/09/2022;1,641
14/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01182171;1,753;;;;05/09/2022;1,674
17/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01179284;1,743;;;;06/09/2022;1,662
18/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0118955;1,736;;;;07/09/2022;1,62
19/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01167263;1,696;;;;08/09/2022;1,553
20/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0113402;1,665;;;;09/09/2022;1,631
21/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01145334;1,677;;;;12/09/2022;1,619
24/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01106704;1,575;;;;13/09/2022;1,586
25/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01060571;1,706;;;;14/09/2022;1,626
26/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01055918;1,507;;;;15/09/2022;1,553
27/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.01007223;1,374;;;;16/09/2022;1,636
28/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00983726;1,372;;;;17/09/2022;1,631
31/10/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00988609;1,701;;;;19/09/2022;1,604
01/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00972494;1,66;;;;20/09/2022;1,597
02/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00982338;1,674;;;;21/09/2022;1,595
03/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00982116;1,686;;;;22/09/2022;1,541
04/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00968952;1,694;;;;23/09/2022;1,68
07/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00975043;1,673;;;;26/09/2022;1,769
08/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00944428;1,617;;;;27/09/2022;1,656
09/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00933974;1,622;;;;28/09/2022;1,979
10/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0092619;1,515;;;;29/09/2022;1,787
11/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00936539;1,558;;;;30/09/2022;1,715
14/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00931323;1,514;;;;03/10/2022;1,651
15/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0089458;1,415;;;;04/10/2022;1,647
16/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00891138;1,5;;;;05/10/2022;1,73
17/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00891497;1,405;;;;06/10/2022;1,725
18/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00862975;1,361;;;;07/10/2022;1,843
21/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00887486;1,451;;;;10/10/2022;1,64
22/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00875255;1,442;;;;11/10/2022;1,72
23/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00864523;1,374;;;;12/10/2022;1,778
24/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0085586;1,347;;;;13/10/2022;1,739
25/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0085716;1,369;;;;14/10/2022;1,753
28/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00877345;1,411;;;;16/10/2022;1,756
29/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0086865;1,395;;;;17/10/2022;1,743
30/11/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00869416;1,416;;;;18/10/2022;1,736
01/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0085514;1,385;;;;19/10/2022;1,696
02/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00861918;1,357;;;;20/10/2022;1,665
05/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00864291;1,34;;;;21/10/2022;1,677
06/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0086093;1,337;;;;24/10/2022;1,575
07/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00835876;1,274;;;;25/10/2022;1,706
08/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00841814;1,311;;;;26/10/2022;1,507
09/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00853931;1,326;;;;27/10/2022;1,374
12/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00850391;1,315;;;;28/10/2022;1,372
13/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00844614;1,319;;;;31/10/2022;1,701
14/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00854124;1,37;;;;01/11/2022;1,66
15/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00877472;1,473;;;;02/11/2022;1,674
16/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00910955;1,541;;;;03/11/2022;1,686
19/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00916077;1,555;;;;04/11/2022;1,694
20/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00922503;1,545;;;;07/11/2022;1,673
21/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00918185;1,487;;;;08/11/2022;1,617
22/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00911511;1,459;;;;09/11/2022;1,622
23/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00919098;1,454;;;;10/11/2022;1,515
26/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0091922;1,446;;;;11/11/2022;1,558
27/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00919254;1,439;;;;14/11/2022;1,514
28/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00917935;1,437;;;;15/11/2022;1,415
29/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00900835;1,419;;;;16/11/2022;1,5
30/12/2022;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00908603;1,435;;;;17/11/2022;1,405
02/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00909021;1,428;;;;18/11/2022;1,361
03/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00906537;1,448;;;;19/11/2022;#N/A
04/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00868862;1,361;;;;21/11/2022;1,451
05/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00848593;1,369;;;;22/11/2022;1,442
06/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00833523;1,372;;;;23/11/2022;1,374
09/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00815226;1,345;;;;24/11/2022;1,347
10/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00823786;1,294;;;;25/11/2022;1,369
11/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00783373;1,263;;;;28/11/2022;1,411
12/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00753076;1,264;;;;29/11/2022;1,395
13/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00744384;1,253;;;;30/11/2022;1,416
16/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00745572;1,263;;;;01/12/2022;1,385
17/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00722074;1,228;;;;02/12/2022;1,357
18/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0069319;1,155;;;;05/12/2022;1,34
19/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00676924;1,152;;;;06/12/2022;1,337
20/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00714679;1,224;;;;07/12/2022;1,274
23/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00725484;1,235;;;;08/12/2022;1,311
24/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00703602;1,199;;;;09/12/2022;1,326
25/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00718804;1,256;;;;12/12/2022;1,315
26/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00698051;1,278;;;;13/12/2022;1,319
27/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00705085;1,333;;;;14/12/2022;1,37
30/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00700998;1,34;;;;15/12/2022;1,473
31/01/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00702607;1,32;;;;16/12/2022;1,541
01/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00709512;1,32;;;;19/12/2022;1,555
02/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00655316;1,198;;;;20/12/2022;1,545
03/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00645206;1,164;;;;21/12/2022;1,487
06/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00635508;1,183;;;;22/12/2022;1,459
07/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00628758;1,217;;;;23/12/2022;1,454
08/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00612786;1,231;;;;26/12/2022;1,446
09/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00606487;1,183;;;;27/12/2022;1,439
10/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00610094;1,2;;;;28/12/2022;1,437
13/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00601399;1,156;;;;29/12/2022;1,419
14/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00589003;1,139;;;;30/12/2022;1,435
15/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00603189;1,117;;;;02/01/2023;1,428
16/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00598842;1,198;;;;03/01/2023;1,448
17/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00597975;1,223;;;;04/01/2023;1,361
20/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0059091;1,23;;;;05/01/2023;1,369
21/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00622067;1,289;;;;06/01/2023;1,372
22/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00632841;1,315;;;;09/01/2023;1,345
23/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00621347;1,291;;;;10/01/2023;1,294
24/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00626365;1,323;;;;11/01/2023;1,263
27/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00615246;1,246;;;;12/01/2023;1,264
28/02/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00627662;1,24;;;;13/01/2023;1,253
01/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00632401;1,275;;;;16/01/2023;1,263
02/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0062963;1,31;;;;17/01/2023;1,228
03/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00624172;1,313;;;;18/01/2023;1,155
06/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00622338;1,223;;;;19/01/2023;1,152
07/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00629082;1,245;;;;20/01/2023;1,224
08/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00633211;1,167;;;;23/01/2023;1,235
09/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00642904;1,163;;;;24/01/2023;1,199
10/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00671297;1,241;;;;25/01/2023;1,256
13/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00746055;1,364;;;;26/01/2023;1,278
14/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00730441;1,324;;;;27/01/2023;1,333
15/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00772827;1,499;;;;30/01/2023;1,34
16/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00733529;1,393;;;;31/01/2023;1,32
17/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00771222;1,417;;;;01/02/2023;1,32
20/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00792288;1,354;;;;02/02/2023;1,198
21/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00753039;1,258;;;;03/02/2023;1,164
22/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00766904;1,181;;;;06/02/2023;1,183
23/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00749273;1,316;;;;07/02/2023;1,217
24/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00779639;1,353;;;;08/02/2023;1,231
27/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00743008;1,284;;;;09/02/2023;1,183
28/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00739103;1,298;;;;10/02/2023;1,2
29/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00753408;1,292;;;;13/02/2023;1,156
30/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0075474;1,32;;;;14/02/2023;1,139
31/03/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00716909;1,305;;;;15/02/2023;1,117
03/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00730695;1,324;;;;16/02/2023;1,198
04/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00724552;1,346;;;;17/02/2023;1,223
05/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0073138;1,33;;;;18/02/2023;1,199
06/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00735346;1,327;;;;20/02/2023;1,23
07/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0075166;1,335;;;;21/02/2023;1,289
10/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00751759;1,327;;;;22/02/2023;1,315
11/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00742502;1,341;;;;23/02/2023;1,291
12/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00745043;1,315;;;;24/02/2023;1,323
13/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00748182;1,332;;;;27/02/2023;1,246
14/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00749918;1,304;;;;28/02/2023;1,24
17/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00731869;1,298;;;;01/03/2023;1,275
18/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00701281;1,267;;;;02/03/2023;1,31
19/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00692974;1,287;;;;03/03/2023;1,313
20/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00704515;1,312;;;;06/03/2023;1,223
21/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00699844;1,32;;;;07/03/2023;1,245
24/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00701669;1,322;;;;08/03/2023;1,167
25/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00722615;1,355;;;;09/03/2023;1,163
26/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00742585;1,344;;;;10/03/2023;1,241
27/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00750089;1,28;;;;13/03/2023;1,364
28/04/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00753086;1,5;;;;14/03/2023;1,324
01/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00753691;1,352;;;;15/03/2023;1,499
02/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00755812;1,388;;;;16/03/2023;1,393
03/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00766289;1,385;;;;17/03/2023;1,417
04/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00764839;1,418;;;;20/03/2023;1,354
05/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00774477;1,387;;;;21/03/2023;1,258
08/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.007763;1,39;;;;22/03/2023;1,181
09/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00776663;1,405;;;;23/03/2023;1,316
10/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00772173;1,391;;;;24/03/2023;1,353
11/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00767429;1,388;;;;27/03/2023;1,284
12/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0076559;1,341;;;;28/03/2023;1,298
15/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0075495;1,389;;;;29/03/2023;1,292
16/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00749909;1,377;;;;30/03/2023;1,32
17/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00744066;1,349;;;;31/03/2023;1,305
18/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00738596;1,35;;;;03/04/2023;1,324
19/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00732197;1,321;;;;04/04/2023;1,346
22/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00724742;1,347;;;;05/04/2023;1,33
23/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00720476;1,341;;;;06/04/2023;1,327
24/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00715704;1,354;;;;07/04/2023;1,335
25/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00712411;1,338;;;;10/04/2023;1,327
26/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00702891;1,312;;;;11/04/2023;1,341
29/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00711171;1,306;;;;12/04/2023;1,315
30/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00692902;1,392;;;;13/04/2023;1,332
31/05/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0068851;1,399;;;;14/04/2023;1,304
01/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00677537;1,305;;;;17/04/2023;1,298
02/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00662133;1,133;;;;18/04/2023;1,267
05/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0065295;1,155;;;;19/04/2023;1,287
06/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00640454;1,195;;;;20/04/2023;1,312
07/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00635324;1,19;;;;21/04/2023;1,32
08/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00632857;1,188;;;;24/04/2023;1,322
09/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00620592;1,122;;;;25/04/2023;1,355
12/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00614115;1,079;;;;26/04/2023;1,344
13/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00609861;1,04;;;;27/04/2023;1,28
14/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00613306;1,081;;;;28/04/2023;1,5
15/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00618482;1,063;;;;01/05/2023;1,352
16/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00611826;1,022;;;;02/05/2023;1,388
19/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00609497;1,047;;;;03/05/2023;1,385
20/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00608909;1,09;;;;04/05/2023;1,418
21/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00610059;1,08;;;;05/05/2023;1,387
22/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00611517;1,085;;;;08/05/2023;1,39
23/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00611652;1,115;;;;09/05/2023;1,405
26/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00613499;1,114;;;;10/05/2023;1,391
27/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00612319;1,023;;;;11/05/2023;1,388
28/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00615215;1,172;;;;12/05/2023;1,341
29/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00612092;1,157;;;;15/05/2023;1,389
30/06/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00610947;1,174;;;;16/05/2023;1,377
03/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00607476;1,18;;;;17/05/2023;1,349
04/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00608046;1,196;;;;18/05/2023;1,35
05/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0060774;1,136;;;;19/05/2023;1,321
06/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00616564;1,172;;;;22/05/2023;1,347
07/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00615663;1,15;;;;23/05/2023;1,341
10/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00616913;1,165;;;;24/05/2023;1,354
11/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00615529;1,201;;;;25/05/2023;1,338
12/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00610333;1,156;;;;26/05/2023;1,312
13/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00603714;1,114;;;;29/05/2023;1,306
14/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00598196;1,122;;;;30/05/2023;1,392
17/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00609671;1,142;;;;31/05/2023;1,399
